transaction_type_online purchase,transaction_type_transfer,transaction_type_withdrawal,merchant_category_Clothing,merchant_category_Crypto,merchant_category_Electronics,merchant_category_Entertainment,merchant_category_Food,merchant_category_Gambling,merchant_category_Services,merchant_category_Travel,merchant_category_Utilities,device_type_desktop,device_type_mobile,device_type_tablet,payment_channel_bank,payment_channel_card,payment_channel_e-wallet,description_tone_panic,description_tone_routine,description_tone_urgent,semantic_merchant_category_crypto/finance,semantic_merchant_category_daily essentials,semantic_merchant_category_luxury goods,semantic_merchant_category_other,semantic_merchant_category_services,transaction_amount,account_balance_before,account_balance_after,avg_transaction_amount_7d,time_since_last_transaction_hr,account_age_days,description_risk_score,transaction_frequency_24h,num_failed_transactions_7d,transaction_hour,is_weekend,num_devices_used,num_countries_used,kyc_verified,is_fraud
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,-0.37135962440785036,-1.5014979579245524,-1.4085069249157687,-0.19877467570579896,-0.25149558550691725,0.5727625997743093,3.7707042797119694,0.0,0.0,3.0,0.0,2.0,3.0,1.0,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.19261348886290194,1.836468194459387,1.8199517158738727,-0.19877467570579896,-0.6055671991806328,-0.5339078147426534,-0.3688412036736182,0.0,0.0,16.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8025728852172765,-0.4744309058091868,-0.7871586422693136,-0.19877467570579896,-0.48712697394602616,-0.27298552188906056,0.09110829448033599,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.36748338598700864,-1.1224995925440966,-1.0195709140882834,-0.19877467570579896,-0.571376207876573,-0.47992389208328934,-0.3688412036736182,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.33451578244813235,1.9470040833890225,2.129832318241197,-0.19877467570579896,2.9444169778198983,1.2745535943460418,-0.3688412036736182,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.12893810741147002,-0.1586272065147903,-0.11546795705337547,-0.19877467570579896,-0.5769053891298356,-0.29098016277551525,-0.3688412036736182,0.0,0.0,12.0,0.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3433449921844941,-0.7000615204457218,-0.5934259344202157,-0.19877467570579896,1.366468588108714,-0.1470230356838778,-0.3688412036736182,0.0,0.0,15.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3212230254392862,0.6502871368715506,0.7892392544158444,-0.19877467570579896,-0.5064000010705382,1.571465168972544,-0.3688412036736182,0.0,0.0,19.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.38324284017275406,0.5073092932013922,0.6650322073821567,-0.19877467570579896,-0.25395207416612275,1.571465168972544,-0.3688412036736182,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-0.3973186756504572,1.0070355515933649,1.1849967881945378,-0.19877467570579896,1.0419372914469691,-0.43493728986715263,3.7707042797119694,0.0,0.0,4.0,0.0,1.0,1.0,1.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.25415235458169116,-1.2026715081479629,-1.1442948534693944,1.177691502122237,-0.621409469262458,1.6704356938480447,0.09110829448033599,0.0,1.0,14.0,0.0,2.0,1.0,1.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.37310197400105705,-0.8911085872510202,-0.7791431707972962,-0.1649741468926571,-0.6516201162305848,-0.2190015992296965,-0.3688412036736182,0.0,0.0,17.0,0.0,2.0,0.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.1280767210957274,-0.38171335411285284,-0.3455724137437082,0.18830928205273742,-0.6287248092187698,1.3825214396647698,-0.3688412036736182,0.0,0.0,9.0,0.0,1.0,1.0,1.0,1
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1743175046817284,0.19332912861790083,0.26393102595545154,-0.19877467570579896,-0.3897792428597837,-0.5698970965155628,0.09110829448033599,0.0,0.0,10.0,0.0,2.0,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3949890172056078,-1.3707194201110695,-1.2650146972014504,-0.19877467570579896,-0.5156638777938131,1.1575884285840863,-0.3688412036736182,0.0,0.0,22.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3964964432581574,-0.9837554593073965,-0.8658718825558286,-0.19877467570579896,-0.30921474191804504,0.35682690913685317,-0.3688412036736182,0.0,0.0,12.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.26437152860027396,1.1342730394449734,1.2666148178700947,-0.19877467570579896,-0.5515286122182129,-0.3449640854348793,-0.3688412036736182,0.0,0.0,11.0,0.0,1.0,0.0,1.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0558400390073253,-0.5548077923689299,-0.9641323897836394,-0.19877467570579896,-0.3010375491609611,-1.1637202457685671,2.8508052834040614,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2420342152761304,0.9265667815016767,1.0443656688258174,-0.19877467570579896,-0.4005045221582808,0.8606768539575842,-0.3688412036736182,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.30184183333507747,1.1166667411315438,1.2624141575255405,-0.19877467570579896,-0.32948285512654035,0.7617063290820835,-0.3688412036736182,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14188958104269506,-0.18643964483809208,-0.24482936721348306,-0.19877467570579896,-0.3792746311866051,0.14988853894262438,0.09110829448033599,0.0,0.0,20.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.31076892788004634,-0.7919733242465394,-0.7002115252935601,-0.19877467570579896,-0.5819849080522603,-0.389950687651016,-0.3688412036736182,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7117553597915955,0.10395472389155992,-0.15763472432487885,-0.19877467570579896,-0.03484993992539638,-1.4066478977357053,-0.3688412036736182,0.0,0.0,10.0,0.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3412698342420233,-0.6751469473606801,-0.568535019830908,-0.19877467570579896,-0.6025028336667765,-0.18301231745678717,-0.3688412036736182,0.0,0.0,21.0,0.0,2.0,0.0,1.0,0
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.01703169202804,0.11352474714181421,-1.3769255305055854,-0.19877467570579896,-0.5550259859025054,-1.4606318203950692,3.7707042797119694,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.385180959383175,0.36743428572537085,0.5216783029720787,-0.19877467570579896,-0.38350895146865926,0.617749201990446,-0.3688412036736182,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3588499458678611,1.186674924509512,1.3557241464963379,-0.19877467570579896,-0.1986894064142004,-0.15602035612710513,-0.3688412036736182,0.0,0.0,12.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.38739315605769575,-0.9427754040600004,-0.8270467151078092,-0.19877467570579896,-0.19331427614465077,-0.866808671142065,-0.3688412036736182,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3656823055086377,-1.1062291394258652,-1.0034817297529897,-0.19877467570579896,-0.5477772625877991,-1.4696291408382967,-0.3688412036736182,0.0,0.0,18.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3955567490955291,-1.3284812672724287,-1.2212972528876767,-0.19877467570579896,0.6392938189625911,-0.8038274280394736,-0.3688412036736182,0.0,0.0,21.0,0.0,2.0,0.0,1.0,1
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.40771404232453273,-1.3024428879120618,-1.1899561042164368,-0.19877467570579896,-0.545574749874715,0.9326554175034029,-0.3688412036736182,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5395564044899595,1.6029638679315785,1.4504173685095363,-0.19877467570579896,-0.22046472113902174,-0.4259399694239253,-0.3688412036736182,0.0,0.0,14.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3494725812032995,0.9618500577684932,1.1206618913750843,-0.19877467570579896,-0.4632990339517331,-1.1817148866550218,-0.3688412036736182,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.10487802145584117,1.247812813072806,1.3242519546947653,0.043336701440121195,-0.6624078486305872,0.24885906381812511,-0.3688412036736182,0.0,0.0,10.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.3769194815367345,-0.8282814552927406,-0.7130100710227215,-0.19877467570579896,-0.508394336778605,0.8336848926279021,-0.3688412036736182,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1961569189344795,0.6752441177405668,0.6225451124587289,-0.19877467570579896,0.6071387987676015,-0.8308193893691556,0.09110829448033599,0.0,0.0,16.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3889397360336882,1.173556783333388,1.353401771019886,-0.19877467570579896,-0.5953498717743783,-0.4529319307536073,-0.3688412036736182,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07765756963470635,1.4243352138668246,1.438193956519057,-0.19877467570579896,2.7328675053212037,1.0856098650382677,-0.3688412036736182,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3495508890501852,-0.40340493561582963,-0.2855546600513266,-0.19877467570579896,-0.30798233404834197,-1.0467550800066117,0.5510577926342902,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3417592582850588,0.5741934364932362,0.7184978045579027,-0.19877467570579896,-0.460284630919081,-1.1727175662117946,-0.3688412036736182,0.0,0.0,18.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4095151228029037,-1.5018796279803233,-1.3947109953612973,-0.19285203840260334,-0.6406575151463679,-1.1547229253253397,-0.3688412036736182,0.0,0.0,11.0,0.0,1.0,1.0,1.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2842029908240754,0.12096024526535004,0.23025294145994474,-0.19877467570579896,-0.5603802984715534,-1.3526639750763412,-0.3688412036736182,0.0,0.0,13.0,0.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.41051354785069627,-1.4988828112461223,-1.3912529127552953,-0.19877467570579896,-0.2854117831643541,-0.6688676213910635,-0.3688412036736182,0.0,0.0,11.0,0.0,1.0,1.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.1704216892991652,0.41465535318102004,0.49045363708335643,-0.19877467570579896,-0.4852658715211705,-1.0197631186769296,0.09110829448033599,0.0,0.0,16.0,0.0,1.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3245338386338552,1.330741234635017,0.8781083373031442,-0.19877467570579896,-0.21714221613894383,0.9506500583898576,-0.3688412036736182,0.0,0.0,20.0,1.0,2.0,0.0,1.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.38543545988555344,-1.0508940493030876,-0.9391395527596286,-0.19877467570579896,-0.5406159736152002,-0.7408461849368821,-0.3688412036736182,0.0,0.0,10.0,1.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02141295860905824,1.9537186491849912,2.004387641643256,-0.19877467570579896,-0.47814205440947466,0.16788317982907908,-0.3688412036736182,0.0,0.0,14.0,1.0,2.0,0.0,0.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3272246776594061,0.7040460710232745,0.6034710568214122,3.1460818960295236,-0.6893001541387365,0.9506500583898576,-0.3688412036736182,1.0,0.0,19.0,1.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.137447597154222,-0.4839655892394623,-1.2933855349184824,0.3469756036912135,-0.6512120893007507,1.4185107214376793,3.3107547815580154,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.274414509963364,0.953036306665785,1.0836713277517231,-0.19877467570579896,-0.31128818488801846,-1.3346693341898865,-0.3688412036736182,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3113366597699676,-0.7961575589320273,-0.7043102632034111,-0.19877467570579896,-0.5107259192348,0.8246875721846748,-0.3688412036736182,0.0,0.0,11.0,1.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2911528122351805,-0.2785422836667951,-0.17865986656937163,-0.19877467570579896,-0.20087942850698357,-0.18301231745678717,-0.3688412036736182,0.0,0.0,10.0,1.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.30515033986599793,1.0368482237274657,1.1814295029799253,-0.19877467570579896,2.79714007385028,1.1395937876976316,-0.3688412036736182,0.0,0.0,20.0,1.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.3796406792160123,0.7675446595611511,0.9317413784787597,-0.19877467570579896,-0.20717886467881044,0.8786714948440388,-0.3688412036736182,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.446811541545863,1.165485168450234,0.6624186249494097,-0.15569409099083467,-0.6657470077910664,-0.43493728986715263,0.09110829448033599,0.0,0.0,15.0,1.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.018652607006337613,0.4224654533963311,0.42818630965359694,-0.0410514491792966,-0.6252524167750794,-1.2446961297576131,-0.3688412036736182,0.0,0.0,16.0,1.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4111595875875032,-1.4680523522966324,-1.3592565484323915,-0.19877467570579896,-0.22545264217923894,1.1575884285840863,3.3107547815580154,0.0,0.0,4.0,1.0,2.0,2.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.34234656713670153,1.5939098060530148,1.769048739913522,-0.19877467570579896,-0.2937055550442478,0.7437116881956288,-0.3688412036736182,0.0,0.0,9.0,1.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.335240130031825,-1.060230829741482,-0.9674230283897719,-0.1489415299891021,-0.6836710479230657,-0.7408461849368821,0.5510577926342902,1.0,0.0,22.0,1.0,1.0,0.0,1.0,1
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2810510999869263,0.04948899334026031,0.15546371490950378,-0.19877467570579896,-0.509339460381384,0.46479475445558127,-0.3688412036736182,0.0,0.0,13.0,1.0,1.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14461925375032977,0.8891277762161546,0.9695764422753764,-0.19877467570579896,3.4526228460085067,1.733416936950636,-0.3688412036736182,0.0,0.0,10.0,1.0,1.0,0.0,1.0,0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.3850830745745678,-1.382671347227894,-1.2810092392759487,-0.19877467570579896,-0.2947297859089335,0.7976956108549929,-0.3688412036736182,0.0,0.0,18.0,1.0,1.0,0.0,0.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.3960461731385647,-1.4628503307957557,-1.3595186346930572,-0.19877467570579896,-0.4829717609258786,1.6884303347344993,0.5510577926342902,0.0,0.0,12.0,1.0,2.0,1.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.40467961325771223,-1.3185578458223866,-1.2076833276808896,-0.19877467570579896,-0.5684700568865299,0.4917867157852633,-0.3688412036736182,0.0,0.0,20.0,1.0,2.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.1462637185349293,0.3958050932043377,0.46205367867069524,-0.19877467570579896,-0.4788415291463331,-1.42464253862216,0.09110829448033599,0.0,0.0,17.0,1.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.2596143269019682,1.220325501093309,1.3534818529328672,-0.19877467570579896,-0.42524011389444977,-1.1907122070982492,-0.3688412036736182,0.0,0.0,19.0,0.0,2.0,0.0,1.0,0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.3104404126167206,0.6493329617321235,-0.5622667900966599,-0.19877467570579896,-0.6150683976896275,0.05091801406712366,2.8508052834040614,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1
